id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id233,1,2016-04-21 05:23:00,4,-73.95768842973713,40.66630976854821,-73.93914717433768,40.73754436679546,Y,3283
id234,2,2016-04-27 07:42:00,5,-73.94112034730877,40.66185412321513,-74.02272612746452,40.62124240048754,Y,1686
id235,1,2016-06-26 01:02:00,3,-73.95981748600124,40.78131436042256,-73.94060053588366,40.71925849214227,Y,2442
id236,2,2016-04-06 06:22:00,3,-74.02780373168785,40.82752725703174,-74.03739645231434,40.65469664377208,N,616
id237,2,2016-12-12 07:45:00,4,-73.77706619602809,40.73105636349306,-73.98589516099865,40.885732437353695,N,661
id238,2,2016-08-16 08:13:00,5,-74.04545511722337,40.6298038165469,-74.03349691087966,40.647194989150236,N,2316
id239,2,2016-11-29 19:42:00,5,-74.00920646370498,40.82839439432165,-73.75379887856218,40.72630819836315,Y,3468
id240,2,2016-05-31 00:25:00,1,-74.03985035359518,40.61008903049457,-73.7675674189923,40.60710370038274,N,1768
id241,1,2016-08-03 10:51:00,1,-74.01198207998772,40.650050389104585,-74.04500145473287,40.763026019984274,N,316
id242,2,2016-10-06 02:17:00,6,-73.77531372749664,40.79849345473432,-73.8201260794426,40.62573664220399,Y,2688
id243,1,2016-01-25 15:02:00,1,-73.95708275615823,40.79231076259402,-73.93594721275335,40.62698723158688,N,2461
id244,1,2016-09-03 08:56:00,2,-73.85714211189945,40.76123303339786,-73.90791355993389,40.83223616031461,N,2286
id245,2,2016-11-13 03:38:00,5,-74.00480248576005,40.77313869543214,-73.96504211139474,40.73276448941266,N,417
id246,1,2016-03-05 07:33:00,2,-73.93019663700431,40.62076129232906,-73.75766788087032,40.84895430128819,Y,328
id247,2,2016-05-13 14:27:00,5,-73.95233411877942,40.72177039542251,-73.9254493748991,40.632019133188756,N,1013
id248,1,2016-10-11 23:29:00,1,-73.77192905918713,40.77175226538491,-73.92377290946912,40.62356883984315,N,551
id249,2,2016-02-27 02:47:00,3,-74.03780593100278,40.6417543206551,-73.9852934358653,40.66193388142985,Y,3094
id250,2,2016-06-07 22:59:00,2,-73.85664233864513,40.85438247037322,-73.7719160725644,40.845735373010505,Y,3445
id251,1,2016-09-06 01:57:00,3,-73.85332855263809,40.79205564394548,-73.88708347836779,40.74914719996564,Y,1319
id252,2,2016-05-28 03:15:00,2,-73.94299682705336,40.886922080939264,-73.78896347794033,40.69013969801245,Y,1295
id253,2,2016-04-29 00:28:00,1,-73.85073980094519,40.68013295094958,-74.01053556648777,40.72611941819701,Y,3466
id254,2,2016-04-11 12:23:00,6,-73.95179184228934,40.639669258933445,-73.83831399373133,40.63092620908923,Y,1839
id255,2,2016-09-07 18:42:00,2,-74.03927300830519,40.70752325983274,-74.00830721259709,40.643753432659274,N,1822
id256,1,2016-07-05 16:11:00,5,-73.83588222195071,40.618901469954146,-73.830204514968,40.63549452048677,N,2781
id257,2,2016-01-31 17:30:00,4,-73.80463917170347,40.62640779016132,-73.91659115080694,40.698352514969336,N,1118
id258,1,2016-10-20 06:35:00,1,-73.9592490760663,40.777013943331745,-74.01628745885317,40.76894726829445,N,1471
id259,1,2016-01-08 19:18:00,2,-73.77163077603065,40.85633294251956,-74.00846923975814,40.613840991183295,Y,2691
id260,1,2016-07-01 23:23:00,2,-73.78360814106102,40.651374019188786,-73.96631710396282,40.73077474893799,Y,2924
id261,2,2016-01-26 15:12:00,4,-73.83628978596069,40.68000933133244,-73.82073909519232,40.66138575255911,N,1447
id262,1,2016-01-31 14:25:00,1,-73.95230941125213,40.601227954217194,-74.0131815579425,40.84815540408921,Y,2818
id263,1,2016-12-12 00:04:00,6,-73.88603185138604,40.809108446660154,-74.01914336252925,40.77215103190583,N,1319
id264,1,2016-05-07 08:43:00,5,-74.00328722433545,40.849274224104896,-73.96888694468656,40.81221118580899,N,333
id265,2,2016-07-05 00:35:00,1,-73.82922579253442,40.60788041598724,-73.8129080939935,40.66102059566526,N,831
id266,1,2016-06-20 05:57:00,5,-73.94898364100206,40.82486262431988,-73.77693408949196,40.7775886659636,N,2610
id267,2,2016-02-25 22:36:00,4,-74.01151133272131,40.70839932929588,-73.8438796683721,40.699707399034516,Y,1288
id268,2,2016-08-08 13:10:00,2,-74.0084938715741,40.875956398715545,-74.04393813683176,40.65058435347227,Y,588
id269,1,2016-08-09 10:00:00,1,-73.99712961511423,40.88584187043701,-73.82089930121046,40.668696922880315,Y,1057
id270,1,2016-04-04 05:19:00,1,-74.04695744794475,40.616191798361086,-73.83883806004272,40.72529800235116,Y,598
id271,1,2016-01-10 03:11:00,2,-74.01184717241968,40.7177072663864,-73.92065822097092,40.85919528673824,N,1404
id272,1,2016-10-25 20:54:00,6,-73.8177629140786,40.737276222030204,-73.77595672936309,40.87706399727041,N,1931
id273,1,2016-03-29 16:00:00,5,-74.01207969427415,40.7118587863124,-73.91267838642125,40.69844437643019,Y,1324
id274,1,2016-07-21 01:22:00,4,-73.8865495893455,40.6072616021776,-73.94846973185115,40.79147943189017,Y,517
id275,2,2016-03-31 14:39:00,5,-73.87549470046852,40.65907515217501,-73.96006211424118,40.84935680610112,N,3169
id276,2,2016-05-28 21:55:00,1,-73.97772339583086,40.74973047641424,-73.77896149269563,40.681374066539966,Y,1927
id277,2,2016-10-20 16:40:00,3,-73.80895808434288,40.79254752306094,-73.87305562667588,40.89608702158115,N,2998
id278,1,2016-01-21 23:40:00,4,-73.82918348146279,40.79750613859001,-73.83746834949036,40.85204584371522,Y,3436
id279,2,2016-02-22 22:28:00,5,-73.86891493385902,40.791611521341395,-73.77513308708092,40.83609624258429,Y,2961
id280,2,2016-11-08 02:46:00,5,-74.02710003804715,40.84341052134502,-74.01740826984367,40.7221856661002,Y,2795
id281,1,2016-03-25 16:29:00,6,-73.87756296811104,40.778597014753124,-73.86805355471925,40.657238256218044,N,1270
id282,1,2016-06-07 01:44:00,4,-73.91711749100041,40.79335069091962,-73.8729117547999,40.72158637047918,Y,1879
id283,2,2016-11-09 09:47:00,5,-73.85348167974416,40.866123828083616,-73.82159560516835,40.647145134662274,Y,2540
id284,1,2016-01-10 13:26:00,6,-74.04103968328704,40.85336756732525,-73.8604437139016,40.72351821301833,Y,1576
id285,2,2016-07-27 12:36:00,1,-73.83187405800388,40.803072099382625,-73.9899620424322,40.79221223177435,N,2459
id286,1,2016-06-29 20:35:00,1,-73.84965163730624,40.75392065867984,-73.99968899973909,40.64312762344365,Y,3583
id287,2,2016-09-13 14:00:00,4,-73.95896596010367,40.7774151025697,-73.98156558069823,40.87555258476138,N,2290
id288,2,2016-11-09 06:55:00,3,-73.79002959159622,40.69999970285427,-73.80893160950336,40.85500785880423,N,2760
id289,1,2016-12-01 09:03:00,5,-73.75019039982557,40.79048065627846,-73.7859982324736,40.602440742624594,Y,2988
id290,1,2016-09-18 10:25:00,4,-73.8938292564374,40.66067276095938,-73.8792701361303,40.70222838064275,N,855
id291,1,2016-09-13 03:38:00,6,-73.89425713960073,40.746725980917894,-73.75178519905782,40.79984201405469,N,993
id292,2,2016-10-05 22:41:00,3,-73.88281683358366,40.608927805668245,-73.8381698413438,40.741048841653935,Y,2033
id293,1,2016-04-15 04:06:00,5,-73.91426540536588,40.86126676261817,-73.82797662651241,40.70749274335825,N,1693
id294,2,2016-05-06 23:27:00,1,-73.75310383642856,40.68099571592719,-73.761301636445,40.649023349730435,N,1410
id295,2,2016-08-26 15:28:00,4,-73.93146761495355,40.622535774991086,-73.89561969403776,40.6842433762836,N,2436
id296,2,2016-09-12 20:37:00,6,-74.00933006768362,40.89500103434973,-73.98704709197247,40.65054253258776,Y,2504
id297,2,2016-11-28 15:11:00,3,-74.03799227900831,40.619009089774934,-73.77630374239078,40.768311521639966,N,2174
id298,2,2016-05-19 09:52:00,4,-74.01670719277132,40.604622579053135,-73.78261345440471,40.767140504452435,Y,2612
id299,2,2016-10-05 09:58:00,2,-73.82091967445326,40.76569695276994,-73.9864643230634,40.66475470626807,N,2970
id300,2,2016-09-10 09:37:00,3,-74.03144317520369,40.66533230969026,-73.87242618543189,40.6248095148998,Y,919
id301,2,2016-03-03 09:54:00,2,-73.90325380290604,40.8001851656863,-73.77598578217302,40.82564576132058,N,2975
id302,2,2016-03-12 15:10:00,2,-74.02767412028295,40.861566797383304,-73.90251827918007,40.84587571253861,Y,900
id303,1,2016-12-10 00:33:00,2,-73.96291224917636,40.78029122221312,-73.96925975768441,40.63545302092669,N,3285
id304,2,2016-04-11 03:04:00,2,-73.98379798436893,40.83904777783859,-73.88294836765033,40.75237941154661,Y,3380
id305,2,2016-02-28 06:20:00,3,-73.80660835374427,40.634223840242534,-74.00054804023884,40.762656392370516,N,2437
id306,2,2016-07-25 20:24:00,3,-74.03607525304344,40.67843016462274,-73.75685295903058,40.796236641210854,Y,2709
id307,2,2016-06-17 23:03:00,6,-73.7836101558936,40.89946718095159,-73.75107803403925,40.8329240193085,Y,2454
id308,2,2016-09-11 19:00:00,2,-73.9831187900287,40.8778254396015,-73.95300269874464,40.856066944917615,N,1121
id309,1,2016-09-29 14:29:00,3,-73.80909042862092,40.73850062290729,-73.80533281407835,40.860089422777776,Y,1142
id310,1,2016-06-29 06:21:00,1,-73.90912376396554,40.82637534836566,-73.92351110752975,40.723833193763376,Y,1773
id311,1,2016-02-27 18:13:00,4,-73.99772042364542,40.80534202705246,-73.83706668167672,40.6383380863421,Y,2232
id312,2,2016-04-08 10:07:00,4,-74.04408948737667,40.61894940918045,-73.8210114103607,40.85446489646501,Y,942
id313,1,2016-11-23 07:24:00,2,-73.78321743426262,40.64456126825291,-73.87893930415824,40.81727160901703,Y,471
id314,1,2016-09-23 13:56:00,3,-73.99183557857496,40.734674913042895,-73.99921187557351,40.66967558968153,N,1158
id315,2,2016-11-06 00:38:00,4,-73.89831439603468,40.841986837055714,-74.04741606893553,40.68674467872726,N,1052
id316,2,2016-07-07 09:00:00,5,-73.9950033430909,40.844490459788524,-73.98164193164433,40.641169627377714,N,2091
id317,1,2016-04-10 12:05:00,6,-73.82915294512394,40.6972581892472,-73.82055216915684,40.837982658074004,Y,3526
id318,2,2016-07-20 18:45:00,2,-73.95836287043376,40.65209513584136,-74.04629923807929,40.806657540879804,N,1891
id319,1,2016-06-01 21:51:00,3,-74.04573060369182,40.847274192663505,-73.88939402991063,40.6180895722532,Y,896
id320,1,2016-09-23 01:42:00,4,-73.96436976963534,40.700188268168574,-73.97585357041024,40.80067826468308,Y,897
id321,2,2016-07-13 09:04:00,3,-73.82047182766836,40.895595690097544,-73.94770989460886,40.85004846501317,N,1744
id322,1,2016-10-06 20:41:00,2,-73.92689214179433,40.6875361373092,-74.0459605502141,40.70134499368541,N,1782
id323,2,2016-03-27 14:10:00,2,-74.01800629614748,40.74277040922838,-73.99382575060615,40.67953643172131,N,3031
id324,1,2016-08-01 23:57:00,3,-73.94346688508655,40.84668304661991,-73.96327752548706,40.83721477159799,N,2911
id325,2,2016-07-23 01:19:00,4,-74.03759680573752,40.839608444074635,-73.90785663123656,40.81742127672317,N,743
id326,2,2016-10-25 14:33:00,5,-73.90629932400317,40.66907586852559,-74.01890178841617,40.73698088850903,Y,3577
id327,2,2016-08-23 08:40:00,5,-73.85842173506458,40.71762391237807,-73.9802468003593,40.66271139188468,N,2153
id328,1,2016-05-04 03:54:00,2,-73.93415985262769,40.75548758966049,-74.04019702552704,40.66968351544254,N,430
id329,1,2016-05-14 23:36:00,3,-73.95314131437354,40.72963373693135,-73.95877145367231,40.647155084951756,N,2989
id330,2,2016-03-13 12:36:00,4,-73.82158756408614,40.713725335293056,-73.9849109730333,40.67039208639953,Y,682
id331,2,2016-05-23 08:36:00,6,-73.94150506000544,40.695975041430316,-73.88247847379475,40.84177659995836,N,703
id332,1,2016-10-24 01:35:00,1,-73.83728762384906,40.82260889245023,-74.04271333382259,40.877785710798996,N,606
id333,1,2016-03-21 17:27:00,5,-73.95600872306841,40.676695433376274,-73.86787724235505,40.65229638199034,N,429
id334,2,2016-05-13 13:20:00,6,-73.85192342454604,40.83413305455243,-73.7622391118057,40.71996965584739,Y,3221
id335,2,2016-12-06 17:34:00,3,-73.90358313251338,40.7401131187405,-73.86949481257945,40.7603655258894,Y,2706
id336,1,2016-09-03 09:36:00,1,-73.83331381682154,40.87570661448914,-73.90690522102881,40.75149267119564,N,862
id337,1,2016-11-24 08:14:00,2,-73.9995928617915,40.699478383844706,-73.85934004483916,40.71884589051405,N,1758
id338,2,2016-09-08 09:13:00,1,-73.86793263598754,40.70683997565707,-73.88054767795325,40.70640591122085,Y,1518
id339,2,2016-02-18 12:04:00,6,-73.96167366566107,40.807247502778814,-73.95438384325611,40.78801324595196,Y,395
id340,1,2016-10-30 13:10:00,2,-73.78254676676703,40.697907986768115,-73.940838075351,40.61742231549533,Y,2435
id341,2,2016-09-30 16:23:00,6,-73.999150529675,40.87713359263461,-73.91208364906446,40.87476039208302,Y,1916
id342,1,2016-10-27 10:36:00,3,-74.02932637131063,40.757500832266025,-73.93396387277126,40.624020379658354,Y,3171
id343,2,2016-01-31 05:25:00,5,-73.79621842579485,40.68384871352433,-73.96313861599204,40.60920729413104,Y,954
id344,1,2016-01-14 05:17:00,3,-73.96386569510187,40.75138582732195,-73.98658213820629,40.683748289627424,N,2026
id345,1,2016-11-18 15:26:00,3,-73.94971045899784,40.62450495812982,-74.04127294026927,40.79948973071093,Y,1591
id346,2,2016-03-07 19:02:00,2,-73.85252648718728,40.60006308114043,-73.88225972830048,40.68954810537268,N,2235
id347,1,2016-10-08 09:44:00,3,-74.0128584460235,40.611360739239075,-73.9358287036928,40.62695151453433,N,3287
id348,2,2016-05-04 15:09:00,3,-73.82449658138046,40.72043021798591,-73.93257680917844,40.634483946401296,N,732
id349,2,2016-07-30 18:31:00,2,-73.87305971668086,40.83045588364226,-74.01868906318605,40.69485039363737,N,1044
id350,1,2016-12-11 06:19:00,5,-73.91096383108274,40.7922723835076,-73.99341777522872,40.825346667035916,Y,1199
id351,2,2016-07-15 23:51:00,3,-73.80820387247861,40.64748392544421,-73.86549758093012,40.70675431874229,N,1483
id352,1,2016-02-19 01:11:00,2,-73.92440180528526,40.64910700882437,-73.91193218704893,40.625791880840836,Y,2703
id353,2,2016-02-04 19:27:00,3,-74.03046656539699,40.85743088373841,-73.96048172037148,40.739934737727076,N,1764
id354,2,2016-05-26 20:37:00,5,-73.9511956786633,40.89189163532517,-73.95982578498406,40.75789211847999,Y,3032
id355,2,2016-12-07 15:45:00,1,-73.98120868624808,40.72541934516715,-73.81533947411705,40.875138741847756,N,1049
id356,2,2016-06-26 19:31:00,1,-73.84127796270754,40.74923033854083,-73.84534786721487,40.63325713978472,Y,520
id357,2,2016-12-09 15:24:00,2,-73.95641437867452,40.70102836068039,-73.91089754617698,40.8281718774107,N,1438
id358,1,2016-02-05 16:17:00,3,-73.98937503511122,40.7879484492427,-73.94756745536664,40.850270805340244,N,2047
id359,2,2016-11-29 09:56:00,3,-73.97840109752286,40.78950739195905,-73.76082932284304,40.821277900850696,Y,1135
id360,1,2016-10-28 10:09:00,1,-73.99581497958754,40.73147828304113,-73.8349960389758,40.79745576866587,N,2643
id361,2,2016-11-18 00:17:00,2,-73.85554387514071,40.61387384570515,-73.98385293225199,40.648220045971854,N,1139
id362,1,2016-05-19 12:09:00,4,-73.94560144955611,40.669869287156196,-73.93873781302459,40.74342911272437,N,2104
id363,2,2016-10-08 11:35:00,3,-73.87020675903368,40.666463487946004,-73.75715696496889,40.71846220543502,N,584
id364,2,2016-03-21 08:12:00,2,-74.00177218802703,40.63060704111635,-73.99707108221483,40.85159099045355,Y,1928
id365,1,2016-06-25 08:59:00,3,-73.78904223621183,40.80881746700341,-73.9601970298993,40.8580556504403,Y,2884
id366,2,2016-03-08 11:40:00,4,-73.92105305256578,40.798626569383416,-73.88813054110582,40.679478957572115,Y,2648
id367,2,2016-12-12 23:42:00,6,-73.7691163484125,40.89672719784264,-74.01760241689287,40.847861703191164,Y,1003
id368,2,2016-07-30 01:52:00,5,-74.0083394193963,40.75427985096515,-73.92375151497457,40.78969674841914,Y,3489
id369,2,2016-07-14 07:12:00,5,-73.9955612811901,40.658100175968684,-74.00127400333952,40.65119135906491,Y,2670
id370,1,2016-06-04 23:35:00,6,-73.7684587278528,40.61309560126355,-73.85584015936793,40.61996680517771,N,1474
id371,1,2016-03-16 21:17:00,5,-73.91693980958294,40.87715966123333,-73.90142818248881,40.74361658000799,N,785
id372,1,2016-03-27 05:48:00,6,-73.92611131288366,40.75570637081766,-73.85282051407215,40.7997757429244,N,1210
id373,1,2016-10-06 00:48:00,4,-73.91587007193458,40.7786363298303,-73.86267082341529,40.73303430996839,N,2454
id374,2,2016-08-16 20:25:00,1,-74.01450925110626,40.81734645522493,-73.88796427279763,40.8847559078144,N,570
id375,1,2016-11-30 19:59:00,6,-73.92090568301235,40.78102115012178,-73.78105315381684,40.67544540108124,N,2426
id376,2,2016-07-18 18:01:00,4,-74.0148884671362,40.74009979429312,-73.9863297857452,40.830308620290516,N,863
id377,1,2016-10-10 19:34:00,4,-74.01081020153504,40.733533584271186,-73.75558714542758,40.73633587210119,Y,2480
id378,2,2016-01-12 13:42:00,4,-73.78893197774296,40.81532656668967,-73.76513398443342,40.70745733889862,N,1176
id379,2,2016-01-16 17:23:00,3,-74.00449407179246,40.77306774461107,-73.96486954831443,40.78036868594008,Y,2331
id380,1,2016-08-01 18:03:00,1,-73.964115448768,40.73889367638321,-73.83629662283163,40.693038803978816,N,2631
id381,2,2016-10-27 23:07:00,3,-73.9800953395448,40.858725830432896,-73.8352416383451,40.60680938613344,N,526
id382,1,2016-10-31 09:20:00,4,-74.02812227901389,40.78663455287815,-74.01274168152337,40.65925182626735,Y,471
id383,2,2016-04-12 12:58:00,2,-73.98063973427283,40.74179113281406,-73.84390844695378,40.872303625981154,Y,785
id384,1,2016-06-07 04:26:00,5,-73.80753928952431,40.71370674257627,-73.825088011499,40.894177779599396,Y,3558
id385,2,2016-11-13 04:25:00,4,-73.96360605687566,40.61382326687754,-74.0191527669658,40.715854088600686,N,2883
id386,2,2016-05-15 08:52:00,3,-73.99510661224893,40.821285920984074,-73.9372984787143,40.84945345664879,Y,379
id387,1,2016-01-19 06:31:00,6,-73.87537327703382,40.68350434893097,-73.87066569929766,40.69276682274537,Y,2261
id388,1,2016-11-14 11:18:00,5,-73.81083393939353,40.66775673884719,-73.81688847652823,40.747823802303145,N,2633
id389,1,2016-08-08 01:59:00,4,-73.93974104745767,40.87229583476993,-74.00498151371139,40.602788738115635,N,2669
id390,1,2016-03-05 02:11:00,3,-74.0091590959968,40.744222726961105,-73.97040937732446,40.76648977922687,Y,1794
id391,2,2016-08-25 17:19:00,5,-73.82250393332697,40.73523034155256,-74.00849707776702,40.858677005666856,Y,1868
id392,1,2016-01-12 04:12:00,6,-73.92066490762103,40.62890577126949,-73.76845611186027,40.80561393945854,Y,1045
id393,1,2016-10-06 15:18:00,4,-73.9806835789456,40.745912931593324,-73.89397740027121,40.61833465893642,Y,2131
id394,2,2016-08-10 18:08:00,2,-73.84223149924881,40.808224026188974,-73.8828752595835,40.62514223148317,N,2288
id395,1,2016-09-07 17:01:00,4,-73.90256397447315,40.89529007964131,-73.79701106910744,40.80120786078025,N,2689
id396,1,2016-06-27 15:43:00,3,-73.85513879732648,40.674786560162836,-74.03591270461375,40.87709497939021,N,2902
id397,2,2016-09-17 18:59:00,5,-73.96805643629513,40.80433144687242,-74.00661682000742,40.761117860563026,N,3044
id398,2,2016-03-31 13:07:00,2,-74.03379587669265,40.850433760577964,-73.77869469019707,40.88736394157307,N,1647
id399,2,2016-04-14 15:24:00,6,-73.92706787923224,40.66193355087898,-73.8236843765885,40.69042597285898,Y,3073
id400,2,2016-03-13 01:14:00,5,-73.8024067067114,40.78852963383684,-73.86942965551151,40.89666350126286,N,1953
id401,2,2016-12-05 09:06:00,2,-73.96346918945298,40.74270325318163,-73.88670277485137,40.65348812173123,Y,778
id402,2,2016-02-17 19:55:00,3,-73.83966418703812,40.794557879124746,-73.95495806590003,40.74936009875622,Y,2865
id403,1,2016-10-13 03:53:00,1,-73.96300369588606,40.613695481849504,-73.84743155830866,40.893461780673036,Y,444
id404,2,2016-11-19 07:43:00,6,-73.90880617679194,40.79211612707693,-73.89124732833224,40.603823081909475,N,769
id405,1,2016-10-29 10:17:00,2,-73.8511624374365,40.77280126044404,-73.99983323352751,40.872964006287326,N,2211
id406,2,2016-04-12 01:11:00,5,-73.83134821191877,40.61219537594338,-73.93053567094898,40.862459263831404,N,3131
id407,2,2016-11-09 12:30:00,4,-73.78991923776219,40.642649710083056,-73.78926962373548,40.80089883239674,N,3510
id408,2,2016-06-30 23:58:00,4,-73.9511334748296,40.842945593211724,-73.95746422954713,40.78740499461106,Y,404
id409,2,2016-04-21 16:56:00,2,-73.8415763424314,40.752500732402986,-73.76701510395151,40.651529661641504,Y,731
id410,2,2016-11-13 19:45:00,2,-73.82692003473078,40.84318018644892,-74.02154708643477,40.74709459171848,Y,1015
id411,2,2016-05-08 13:03:00,3,-73.93860231005263,40.63988455933349,-73.75125569405375,40.73802295427538,N,2266
id412,2,2016-03-04 02:23:00,1,-73.87159658928032,40.698924751447244,-73.7583790072902,40.86065169187867,N,1271
id413,2,2016-01-08 12:20:00,1,-74.01224106857102,40.65095545436726,-73.86064738160476,40.67719910300889,Y,2465
id414,1,2016-08-07 21:02:00,3,-74.00082843336855,40.89443966711166,-73.97109738247096,40.623011216415975,Y,1943
id415,1,2016-11-28 19:55:00,6,-74.04859060716754,40.81906741830024,-73.84549895197857,40.79514346541497,Y,1526
id416,1,2016-05-13 09:53:00,1,-73.88415802796143,40.67170237253806,-73.98673006542482,40.833003868637164,Y,1797
id417,2,2016-04-22 23:51:00,3,-73.80943604315149,40.632381089347284,-73.95369627683681,40.605086761805396,Y,927
id418,2,2016-07-28 11:14:00,1,-73.82779168401377,40.72848285912963,-73.93885264351871,40.801233069516414,Y,2992
id419,2,2016-01-11 08:33:00,1,-73.81878017513392,40.851778214043,-73.81068144310709,40.66500124169867,Y,1112
id420,1,2016-04-17 12:25:00,6,-73.93546655370031,40.84883796232512,-73.98316058053948,40.640153573806174,N,1933
id421,2,2016-11-13 13:32:00,1,-74.02335602200955,40.870997447994775,-74.00823685028263,40.76661498757564,N,1986
id422,1,2016-01-02 05:01:00,1,-73.79142466911472,40.84162639958757,-73.9649178768819,40.62868191153564,Y,2158
id423,1,2016-05-27 01:41:00,3,-73.87864346513848,40.604473723053616,-73.79703275293616,40.87938773429603,Y,3083
id424,2,2016-05-10 20:45:00,4,-73.93175785002832,40.8578200031158,-73.9345340882444,40.707969579262006,N,2611
id425,1,2016-05-09 23:16:00,4,-73.87758607383948,40.65690899950165,-73.75946194176042,40.691265113062364,Y,1162
id426,2,2016-04-16 16:24:00,5,-74.03531789334353,40.716275118488966,-73.96313032208077,40.71743708375265,Y,1727
id427,2,2016-12-03 03:47:00,1,-73.97785804890873,40.60593496699931,-74.04016856557243,40.74896557150169,Y,1674
id428,2,2016-07-25 21:42:00,6,-73.76632709622007,40.65885375266988,-74.01097408075519,40.899610839114935,N,948
id429,2,2016-10-01 18:17:00,5,-73.96466258860426,40.850800223174936,-73.93101461476685,40.701177787258366,Y,2507
id430,1,2016-07-01 19:39:00,2,-73.89427074726592,40.85077467435859,-74.02507124039192,40.73779482916783,Y,1244
id431,1,2016-06-09 16:06:00,3,-73.87268041801629,40.639997068741614,-73.93282422654856,40.650529244615534,Y,740
id432,2,2016-01-07 03:23:00,3,-73.75654160398292,40.830785659221945,-73.83526075500433,40.7684268716511,N,2911
id433,1,2016-09-15 05:27:00,6,-73.77466689973149,40.87245918951331,-73.83222306420376,40.83878051252558,Y,3222
id434,1,2016-03-11 17:53:00,2,-73.76256288683611,40.70668719060376,-73.86008282638272,40.60389565220936,N,2948
id435,2,2016-01-09 07:56:00,3,-73.89403771585533,40.67880584208334,-73.78582102949764,40.77109654496488,N,1584
id436,1,2016-03-23 05:35:00,2,-73.95971926892815,40.749908701687666,-73.81315032388162,40.677676606824605,Y,480
id437,2,2016-01-09 16:25:00,2,-73.96338890316929,40.66653634720329,-73.9088411961727,40.71256451990855,Y,1131
id438,2,2016-05-26 02:27:00,4,-73.75606067434796,40.87569231411328,-73.94836227049672,40.80654841262051,Y,2538
id439,1,2016-08-13 14:06:00,4,-73.77504529210314,40.841870618053086,-73.88823322489017,40.620268645619475,Y,750
id440,1,2016-12-11 12:05:00,2,-74.03858443325504,40.61036392662791,-73.86101604043422,40.76844003537886,Y,2072
id441,1,2016-06-03 19:40:00,6,-73.93854373574284,40.8885489370311,-73.99054051349077,40.72974959239891,N,1339
id442,1,2016-07-29 19:40:00,3,-74.04105555153272,40.79577882546081,-73.92873219583036,40.7982578833454,N,3543
id443,2,2016-11-22 06:39:00,5,-73.75652164186656,40.60997820789666,-73.85046673288339,40.73954975767259,Y,1178
id444,1,2016-06-21 05:40:00,2,-73.82065261529907,40.62890544866811,-73.93777889323559,40.80064220840988,Y,2372
id445,2,2016-09-07 13:53:00,4,-73.91437312027038,40.871093891673965,-73.95483058883207,40.6665862984444,N,2379
id446,2,2016-01-03 14:48:00,5,-73.76350321430087,40.63684593416089,-74.0031020459234,40.60135275433627,N,2352
id447,2,2016-10-28 01:42:00,1,-73.85946116012612,40.6322854698514,-73.95471338256641,40.74578973852116,N,2594
id448,2,2016-02-19 13:39:00,1,-73.88865318463671,40.73880261581902,-74.00032838097802,40.6066373063111,N,1836
id449,1,2016-08-05 07:42:00,4,-73.7892294553298,40.66060321352016,-74.02392634666758,40.88024486368172,N,1314
id450,1,2016-01-30 11:41:00,1,-73.88379036745087,40.8088170930303,-73.84743383827575,40.60904328976002,Y,2314
id451,2,2016-07-06 00:45:00,2,-73.96408141005476,40.84956961295299,-73.76985637478784,40.61842945647432,N,3315
id452,1,2016-01-20 03:47:00,2,-73.78008923814681,40.86434971957674,-73.9251504338688,40.61388423550379,N,3527
id453,1,2016-06-17 15:08:00,1,-73.86247064444318,40.82602590080605,-73.97798096901622,40.872545649415976,Y,804
id454,1,2016-07-28 02:41:00,4,-74.04552414194897,40.738552042856554,-73.92355215126845,40.63166173967388,Y,2233
id455,2,2016-07-19 16:55:00,4,-73.9436358679029,40.645517436225525,-73.79831798669558,40.636514827086614,Y,1075
id456,2,2016-07-21 01:29:00,3,-73.82663437551804,40.75340464431888,-73.97095989216886,40.83920427605376,Y,893
id457,1,2016-07-28 01:58:00,6,-73.82616027466626,40.885939884782,-73.87144708802262,40.776586000326034,Y,2914
id458,2,2016-01-20 10:13:00,6,-73.96620409078632,40.79077507171316,-73.77774721459039,40.893532042116014,N,1530
id459,2,2016-09-07 04:23:00,5,-73.79827288828432,40.82368220619021,-73.9365672867496,40.8870995318565,N,1320
id460,2,2016-02-01 19:21:00,2,-73.82214106474697,40.73372357437939,-73.8777143994742,40.782053764014776,N,3112
id461,1,2016-10-25 18:04:00,3,-73.78087022861165,40.6996147827749,-73.89378731399886,40.682112199041974,Y,1731
id462,1,2016-04-13 22:48:00,2,-74.02503921051347,40.83521176631609,-73.85592202701622,40.68006144604442,N,1047
id463,1,2016-08-30 02:42:00,6,-73.95327070818956,40.74398229584148,-73.80440800030703,40.885032826382485,N,2317
id464,1,2016-01-08 02:51:00,4,-73.8761339509781,40.72657250182758,-73.84531623544933,40.65080364756327,N,353
id465,1,2016-07-10 19:02:00,4,-73.91135668894421,40.62187642007377,-73.92144278618265,40.740171086819906,N,2666
id466,2,2016-05-29 14:28:00,2,-73.83037470921626,40.70377976504307,-73.99100242375559,40.799267479670554,Y,1199
id467,2,2016-03-08 08:00:00,4,-73.82592071020579,40.824239153270156,-73.78725382001593,40.70112665854029,N,334
